Paul Farrow	Republican	0	0	1	0	0	0
David Simas	Democrat	0	0	0	0	1	0
Rob Turner	Republican	1	1	0	0	0	0
Jessica Morse	Democrat	0	0	0	0	1	0
Progress Iowa	None	0	0	0	0	1	0
Sheri Gallo	None	0	0	1	1	0	1
Chris Stirewalt	None	0	0	1	0	0	0
Edward Lawrence	Journalist	0	0	0	0	1	0
Mike Parson	Republican	2	2	0	1	2	0
Susan Pitman	None	0	1	0	0	0	0
Jimmy Barrett	None	1	0	0	0	0	0
Steven Costantino	Democrat	0	1	0	0	1	0
John Macco	Republican	0	0	1	0	0	0
Tom Nelson	Democrat	0	1	3	0	1	0
Atlanta Braves	None	1	0	0	0	0	0
Joseph "Joe" Deshotel	Democrat	0	0	0	0	1	0
Jacky Rosen	Democrat	1	0	2	1	0	0
Sherrod Brown	Democrat	15	9	6	4	4	1
Robert Gordon	Democrat	0	0	0	0	0	0
Dorothy Brown	Democrat	0	0	0	1	0	0
Trey Martinez Fischer	Democrat	0	0	1	0	0	0
Mike Mullen	None	1	0	0	0	0	0
Joe Donald	None	0	1	0	0	0	0
Fresh Start PA	Democrat	0	1	0	0	0	0
State Department	None	0	0	0	0	0	0
Stop 57 campaign	Organization	0	0	0	1	0	0
Keep Austin Healthy PAC	None	0	1	0	0	0	0
Emory University	None	0	0	0	0	0	0
Tennessee Republican Party	Republican	0	0	1	1	2	0
Tom Rooney	Republican	0	1	0	1	0	0
John Matson	Democrat	0	0	1	0	0	0
Tom Tancredo	Republican	0	1	1	2	4	0
Will Hurd	Republican	0	0	0	0	0	1
Anthony Johnson	Activist	0	0	1	0	0	0
Devin Nunes	Republican	0	0	2	0	2	0
Ann Kirkpatrick	Democrat	0	0	3	0	0	0
Becky Moeller	Democrat	2	0	0	0	0	0
Rob Portman	Republican	17	11	11	3	5	1
We Are Wisconsin	Organization	0	0	1	1	1	0
John Heard	Republican	0	0	0	0	0	0
John Pagliarini	Republican	0	0	1	0	0	0
Elizabeth Coggs	Democrat	0	0	0	0	0	0
Suzanne Somers	None	1	0	0	0	0	0
Joaquin Castro	Democrat	2	2	3	1	0	0
New Century Times	None	0	0	0	0	2	0
Coalition to Bring Jobs to R.I.	Organization	0	0	0	1	0	0
The Campaign to Fix the Debt	Organization	0	0	0	0	1	0
Tom King	None	0	0	0	0	0	1
Daniel Senor	Republican	0	0	0	0	1	0
Ileana Ros-Lehtinen	Republican	1	0	1	0	0	0
Juliana Stratton	Democrat	0	0	0	0	1	0
Texans for Reliable Power	None	0	1	0	0	0	0
Stop Deceptive Amendments	None	0	0	0	0	1	0
Denise Grimsley	Republican	1	0	0	0	0	0
John Patrick	Democrat	0	1	0	0	0	0
Jon Stewart	None	2	1	1	0	2	1
Rees Lloyd	None	0	0	0	1	0	0
David Silverman	Activist	0	0	0	0	1	0
Tere McCann	None	0	0	0	1	0	0
Juan Hern�ndez	Republican	0	1	0	0	0	0
Jennifer Horn	Republican	0	1	1	2	0	0
Internet commenters	None	0	0	0	0	2	0
LaWana Mayfield	Democrat	0	0	0	0	0	1
Lena Taylor	Democrat	1	1	1	2	1	1
Steven Landes	Republican	0	0	0	0	1	0
Stephen Colbert	None	2	2	0	1	0	0
National Federation of Independent Business-Virginia	Organization	0	0	1	0	0	0
Robert Cowles	Republican	0	0	0	0	0	0
Hakeem Jeffries	Democrat	0	0	0	0	1	0
Robert Jacquard	Democrat	1	0	0	0	0	0
John Chiang	Democrat	1	0	2	0	1	0
Shana Rooks	Democrat	0	0	0	0	0	0
Eric Esshaki	Republican	0	0	0	1	0	0
USA Daily Portal	None	0	0	0	0	0	1
Tamara Holder	None	0	1	0	0	0	0
Kathy Hochul	Democrat	2	2	0	0	0	1
Michael Chippendale	Republican	1	1	0	1	1	0
United Association�s Union Plumbers and Pipefitters Vote! PAC	Organization	0	1	0	0	0	0
Marco Rubio's heckler	Democrat	0	0	1	0	0	0
Diane Denish	Democrat	0	0	0	0	0	0
Frank Lasee	Republican	0	0	0	0	1	0
John Boozman	Republican	0	0	0	0	0	0
Adam Schnelting	Republican	0	0	0	1	0	0
Todd Hunter	Republican	0	0	0	1	0	0
Richard Clarke	None	0	0	0	1	0	0
Randy Bryce	Democrat	0	2	1	1	0	0
Stuart Sternberg	None	0	1	0	0	0	0
Texans for Economic Development	None	0	1	0	0	0	0
Stephen Kretzmann	None	0	0	1	0	0	0
For Our Future PAC	None	0	0	1	0	0	0
Anna Throne-Holst	Democrat	0	0	0	0	1	0
Robert Healey	Independent	1	0	0	1	0	0
William Lacy Clay	Democrat	0	0	1	0	0	0
Jeff Mann	None	0	0	1	0	0	0
Californians for Lower Drug Prices	Organization	0	0	1	0	0	0
Americans for Prosperity Georgia chapter	None	0	1	2	0	0	0
Samuel DeMaio	None	0	0	0	0	1	0
Matt Adamczyk	Republican	0	1	0	0	0	0
Justin Hewlett	Republican	0	0	0	1	0	0
Mahlon Mitchell	Democrat	2	1	0	4	0	0
Lynne Derbyshire	Newsmaker	0	1	0	0	0	0
Leon Young	Democrat	0	0	0	0	0	1
Kris Teske	None	0	0	0	0	0	0
Patricia Farley	Democrat	0	1	0	0	0	0
Brian Fallon	Democrat	0	0	0	0	1	0
President Trump's lawyers	Republican	0	0	0	1	0	0
Tim Curtis	Democrat	0	0	0	1	0	0
Tim Cowlishaw	None	0	0	0	0	0	0
Pipo News	None	0	0	0	0	1	0
Bill Zedler	Republican	0	1	0	0	1	0
Kirk Cox	Republican	3	1	0	1	0	0
Andy Puzder	None	0	0	1	0	0	0
Lee Fisher	Democrat	0	2	1	2	1	0
Larry Johnson	Democrat	0	0	0	0	0	0
Craig James	Republican	0	0	1	0	0	1
soutwest-air.com	None	0	0	0	0	0	1
Ovide Lamontagne	Republican	0	0	2	0	0	0
Lorraine Lewandrowski	None	1	0	0	0	0	0
Baker Harrell	None	0	1	0	0	0	0
Frank Brogan	Republican	0	0	1	0	0	0
Rick Jasperse	Republican	0	0	0	0	0	0
Michael Schraa	Republican	0	0	0	0	1	0
Immigration Policy Center	Organization	0	0	0	0	0	0
Barney Bishop	None	0	0	0	0	1	0
Glenn Nye	Democrat	0	0	0	1	0	0
Phil Robertson	None	0	0	0	1	0	0
SEIU Healthcare Illinois & Indiana	Organization	0	0	0	0	1	0
Kari Chisholm	Democrat	0	0	0	0	1	0
Various media reports 2	None	2	0	0	0	2	0
Joe Negron	Republican	0	1	1	0	0	0
ForAmerica	None	0	0	0	1	1	0
John Lombardi	Democrat	0	0	0	0	0	1
Dennis Richardson	Republican	1	2	1	0	4	0
Cecil Roberts	None	0	0	0	1	0	0
Tony Thurmond	Democrat	0	0	0	0	1	0
Rick Scott's Starbucks heckler	Activist	0	0	2	0	0	0
US Political News	None	0	0	0	0	0	1
American Crossroads	Republican	1	0	4	5	5	0
Rashida Tlaib	Democrat	0	1	0	0	0	0
Michael Cohen	None	0	0	0	0	0	1
Dennis Moss	Democrat	0	0	0	0	1	0
Jordan Rachel	Activist	0	0	0	0	1	0
Bill Belichick	None	0	1	0	0	0	0
Gary George	Democrat	0	0	1	0	0	0
Michelle Rhee	None	0	0	1	0	0	0
Barbara Gaskins	Democrat	0	0	0	0	1	0
Meg Whitman	Republican	0	1	1	0	1	0
Brian D. Earp	None	0	0	0	0	0	0
Phil Berger	Republican	1	0	1	3	1	0
Beverly Boswell	Republican	0	0	0	0	0	1
Jamie Weinstein	None	0	0	1	0	0	0
Joe Heck	Republican	0	0	2	0	0	0
Dwight Jones	Democrat	0	1	1	1	1	0
Oregon Ballot Measure 81	None	0	0	0	0	0	0
James Skeffington	Business leader	1	0	0	0	0	0
Amardeep Kaleka	Democrat	0	0	0	0	0	1
Mary Olson	None	0	0	1	0	0	0
Florida First Initiative	None	0	0	0	1	1	0
Jeff Kruse	Republican	0	0	1	0	0	2
Jessica King	Democrat	0	0	0	1	0	0
Jamie Oliver	None	0	0	1	0	0	0
Michael Kearns	Democrat	1	0	0	0	1	1
Rob Swearingen	Republican	0	0	0	0	1	0
Charles Ramsey	None	0	1	0	0	0	0
Rob Zerban	Democrat	0	0	0	0	1	1
Michael Screnock	None	0	1	1	0	0	0
Franklin Sands	Democrat	0	0	1	0	0	0
George Barker	Democrat	1	0	0	1	0	0
Lyft	None	0	0	1	0	0	0
Ron Book	None	0	0	0	0	1	0
Kevin de Le�n	Democrat	0	4	0	0	0	0
Jalen Ross	None	0	1	0	0	0	0
Scott Pruitt	Republican	0	0	0	1	1	0
Richard Cordray	Democrat	1	2	2	2	0	0
Jeremy Thiesfeldt	Republican	0	0	0	0	1	0
Kendall Scudder	Democrat	0	0	0	0	1	0
Blake Masters	Republican	0	0	0	0	1	0
South West News Service	Journalist	0	0	0	0	1	0
Ronnie Chance	Republican	0	0	0	0	0	0
Wisconsin Alliance for Reform	Organization	0	0	0	1	0	0
Jeff Judson	Tea Party member	0	1	0	0	0	0
Randy Forbes	Republican	5	3	4	1	0	0
Pete Hoekstra	Republican	0	0	0	0	1	0
defense-usa	None	0	0	0	0	0	1
Fred Smith	None	0	1	0	0	0	0
Charles Reed	Democrat	0	0	0	0	1	0
Patriot News Alerts	None	0	0	0	1	0	0
Pink Pony	None	1	0	1	0	0	0
Ralph Nader	Independent	1	1	0	1	1	0
Texas Campaign for the Environment	None	1	0	0	0	0	0
Liberal Groups	None	0	0	0	1	0	0
NaturalNews.com	None	0	0	0	0	3	0
Clay Dafoe	None	0	0	0	0	1	0
Matt Dolan	Republican	0	0	0	0	0	0
Mark Dayton	Democratic Farmer-Labor	0	0	1	0	0	0
Consumers for Smart Solar	Organization	0	0	0	0	1	0
Susan Sosnowski	Democrat	0	0	1	0	0	0
Eric Kearney	Democrat	1	0	0	0	0	0
Steven Goldstein	None	0	1	0	0	0	0
Charlie Hales	None	3	0	0	1	1	0
Progressive Change Campaign Committee	None	0	1	1	0	1	1
Revitalize Cobb	None	0	0	1	1	0	0
J.K. Rowling	None	0	0	0	0	0	1
Citizens for a Progressive Wisconsin	None	0	0	1	0	0	0
Bob Seger	None	0	0	0	0	1	0
Amy Handlin	Republican	0	0	0	1	0	0
Linda S�nchez	Democrat	0	0	0	1	0	0
Alex Sink	Democrat	10	4	2	1	2	0
Keith Ellison	Democrat	1	1	0	1	1	0
Charlamagne tha God	None	0	0	0	0	0	0
Wisconsin Manufacturers and Commerce	Organization	0	2	4	3	0	0
John Eichelberger	Republican	0	0	0	0	1	0
Nevada Republican Party	Republican	0	0	0	0	1	0
Pink Slip Rick	Democrat	0	1	0	0	0	1
Russ Feingold	Democrat	3	5	7	2	4	1
Peggy Lehner	Republican	1	0	0	0	0	0
Jim Whelan	Democrat	0	1	2	0	0	0
Juan "Chuy" Hinojosa	Democrat	0	0	1	0	0	0
Patriot Majority USA	Democrat	0	2	0	1	1	1
Bernard Jackvony	Republican	0	0	0	1	1	0
Tavis Smiley	None	0	0	1	1	0	0
Ken Plum	Democrat	0	1	0	0	1	0
Cindy O�Laughlin	Republican	0	0	1	0	1	0
National Federation of Independent Business-Wisconsin	None	0	0	0	0	1	0
S.E. Cupp	Republican	1	0	1	0	0	0
Florida Consumer Action Network	None	0	1	0	0	0	0
Sean Patrick Maloney	Democrat	1	1	0	0	0	0
Richard Durbin	Democrat	3	4	4	0	4	1
Ernest Moniz	Democrat	0	1	0	0	0	0
United for a Fair Economy	None	0	1	0	0	0	0
Malcolm Jenkins	None	0	0	0	0	0	0
Joe DeFelice	Republican	0	0	1	1	0	0
Shawn Thierry	Democrat	0	1	0	0	0	0
Bing West	None	1	0	0	0	0	0
Robert Spindell	Republican	0	0	0	1	0	0
U.S. House Democrats	Democrat	0	0	0	0	0	0
Motion Picture Association of America	None	0	1	0	0	0	0
Mike Derrick	Democrat	0	0	0	0	0	0
Lizbeth Benacquisto	Republican	0	0	0	0	0	0
Claire Suggs	None	0	1	0	0	0	0
Mike Murphy	Republican	1	0	0	0	0	0
Josh Shapiro	Democrat	1	0	0	0	0	0
Vernon Jones	Democrat	0	1	1	0	0	1
Eric Greitens	Republican	0	3	6	5	1	0
Daniel Gade	Republican	0	0	0	0	1	0
Mayors Against Illegal Guns	Organization	0	0	3	0	0	0
Blake Farenthold	Republican	0	0	0	0	1	0
Ro Khanna	Democrat	0	0	1	1	2	0
GOP Daily Brief	None	0	0	0	1	0	0
Benny Johnson	Activist	0	0	0	0	0	0
John Kitzhaber	Democrat	4	4	4	1	1	0
Darin LaHood	Republican	0	0	0	0	1	1
Kwame Raoul	Democrat	0	0	0	0	1	0
Dan McCready	Democrat	1	0	3	0	0	0
Karen Harrington	Republican	0	0	1	0	1	0
Kathryn Starkey	Republican	0	0	0	0	0	0
Kriner Cash	None	0	1	0	0	0	0
Bill Stanley	Republican	0	0	0	0	1	0
Public Notice	None	0	1	0	0	0	0
Bob Sears	None	0	0	0	1	0	0
Nancy Denuccio	Newsmaker	0	1	0	0	1	0
Trent Franks	Republican	0	0	0	2	1	0
Senior Citizens League	None	0	0	0	1	1	0
Joe Parisi	Democrat	0	0	0	0	0	0
Emergency Committee for Israel	None	0	0	0	2	0	0
Jane Norton	Republican	0	1	0	0	0	0
Iowa Senate Democrats	Democrat	1	0	0	0	0	0
Joe Scarborough	Republican	1	4	3	1	4	0
Eric Holcomb	Republican	1	0	0	0	0	0
Liberal Blogger	None	0	1	0	0	0	1
Mary Matalin	Republican	0	0	0	1	1	0
Chris McCalla	Organization	0	0	0	0	1	0
Ken Hagan	Republican	0	0	0	1	0	0
Jim Himes	Democrat	0	1	0	0	0	0
Wayne Smith	Republican	0	0	0	0	0	1
Hank Williams Jr.	None	0	0	0	0	0	1
Sharon Barnes Sutton	Democrat	0	0	0	0	0	0
Americans For Prosperity	 North Carolina chapterOrganization	0	0	1	0	0	0
Thomas Lindsay	None	1	0	0	0	0	0
Robin Schimminger	Democrat	0	0	0	0	1	0
John Skvarla	Republican	0	0	0	1	0	0
USA In Front	None	0	0	0	0	0	2
Greg Walden	Republican	1	0	1	4	0	0
Robert McDonald	None	0	0	0	0	1	0
Upendra Chivukula	Democrat	0	1	0	1	0	0
Val Demings	Democrat	0	2	0	1	1	0
Eric Schneiderman	Democrat	3	0	0	0	0	0
Reaganwasright	None	0	0	0	0	0	3
Ron McMullen	None	1	0	0	0	0	0
Jack Markell	Democrat	0	0	0	0	1	0
Carlos Trujillo	Republican	0	0	0	0	1	0
Nate McMurray	Democrat	2	2	0	1	0	0
Helen Glover	Talk show host	1	0	0	1	1	0
Freedom PAC	Republican	0	0	1	0	0	0
Vincent Polistina	Republican	0	0	0	0	0	0
Diane Hurley	Business leader	1	0	0	0	0	0
Joy Pullmann	None	0	0	1	0	0	0
Paul Gosar	Republican	0	0	0	0	0	1
J.D. Alexander	Republican	1	1	1	0	1	1
Paul Mango	Republican	0	1	1	0	0	0
Meals on Wheels of Rhode Island	Organization	0	0	0	1	0	0
Association of Mature American Citizens	Organization	0	0	0	0	1	1
Veronica Escobar	Democrat	1	2	3	0	0	0
Rick North	Columnist	1	0	0	0	0	0
Karen Sage	Democrat	1	0	0	0	0	0
Lars Larson	None	1	1	0	2	1	0
Cokie Roberts	Journalist	1	2	2	1	0	0
Daniel Grace	Labor leader	0	0	0	0	1	0
Steve Bannon	Republican	0	0	1	0	1	0
Jennifer Williamson	Democrat	0	1	0	0	0	0
The Liberty Raise	None	0	0	0	0	0	2
Josh Burgin	Republican	0	0	0	0	1	0
Steve Santarsiero	Democrat	0	0	0	0	1	0
Danny O'Connor	Democrat	0	0	0	1	0	0
American Life League	None	0	0	0	0	1	0
Steve Cortes	Republican	0	0	1	0	0	0
BreakingNews247.net	None	0	0	0	0	0	2
Alan Grayson	Democrat	7	11	4	6	5	1
Rosemary Laird	None	0	1	0	0	0	0
Really American	Democrat	0	1	0	0	0	0
Rob Schmitt	Talk show host	0	0	1	0	0	0
Chris Sununu	Republican	0	0	2	1	1	1
Tim Canova	Democrat	0	2	1	0	0	0
Jim Bognet	Republican	0	0	0	0	1	0
Meria Carstarphen	None	1	0	0	0	1	0
Samuel Sinyangwe	Activist	1	0	0	0	0	0
Warren Buffett	None	1	0	0	0	0	0
Hunter Schwarz	None	1	0	0	0	0	0
Rebecca Blank	None	0	0	1	0	0	0
Steve Acenbrak	None	0	1	0	0	0	0
Monk Elmer	Democrat	0	0	0	0	0	0
Rex Tillerson	Republican	1	0	1	1	0	0
Pamela Geller	Activist	0	0	1	0	1	2
John Driscoll	Republican	0	0	0	1	0	0
No on 60 campaign against condom requirement in adult films	Organization	0	0	1	0	0	0
The Newly Press	None	0	0	0	0	0	1
Clarence Thomas	None	1	0	0	0	0	0
Focus on the Family Action	None	1	0	0	1	2	0
Tommie Pierson Jr.	Democrat	1	0	0	0	0	0
Fulton County Health and Wellness	None	1	1	0	0	0	0
Rearfront.com	None	0	0	0	0	1	0
Charles Perry	Republican	0	0	0	1	0	0
Chuck Donovan	Libertarian	0	0	1	0	0	0
For Our Daughters RI	Organization	0	0	0	0	0	1
Ezekiel Emanuel	Democrat	0	0	2	1	0	0
Elton John	None	0	1	0	0	0	0
Dawn Buckingham	Republican	0	0	0	0	1	0
Morgan Griffith	Republican	1	0	2	3	2	0
Michael Dougherty	Journalist	1	0	0	0	0	0
Lois Norder	None	0	0	0	0	0	0
Chuck Grassley	Republican	2	2	2	0	2	0
Helen Goreham	Republican	0	0	0	0	0	0
Democratic Governors Association	Democrat	1	0	1	1	0	2
Wannabe Entertainment	None	0	0	1	0	0	0
Foundation for Florida's Future	Republican	0	0	1	0	0	0
John Mica	Republican	0	1	1	0	1	1
Gary Lambert	Republican	0	0	0	0	0	1
Randi Weingarten	None	0	0	1	1	0	0
Nicholas Burns	None	0	0	1	1	0	0
Zach Nunn	Republican	0	0	1	0	1	0
U.S. Senate Democrats	Democrat	0	0	0	0	0	0
Lenar Whitney	Republican	0	0	0	0	0	1
Allan Ritter	Republican	0	0	1	0	0	0
Nicole Malliotakis	Republican	0	1	0	0	0	0
Billy Richardson	Democrat	0	0	0	0	1	0
Jesse Watters	Talk show host	0	0	0	0	3	0
NY Evening News	None	0	0	0	0	0	1
Justin Amash	Republican	1	0	0	0	1	0
Kathleen Murphy	Democrat	0	1	0	0	0	0
Citizens to Protect Transportation Funding	Organization	0	0	0	0	1	0
Cathy McMorris Rodgers	Republican	0	0	3	0	0	0
Carrie Madej	None	0	0	0	0	0	1
Arizona Citizens Defense League	Organization	0	0	1	0	1	0
American Action Network	Republican	0	0	1	2	0	1
Drew Springer	Republican	0	0	0	1	0	0
Mike Stenhouse	Newsmaker	1	0	1	1	1	1
Stephen Laffey	Republican	0	0	0	0	1	0
Margaret Hoover	None	0	0	0	0	1	0
Center for Western Priorities	Democrat	0	1	0	0	0	0
Ben Cline	Republican	0	0	0	0	1	0
Travis Forward	None	0	0	0	0	1	0
Scott Beck	Republican	0	0	0	1	0	0
Energy Transfer	Business leader	1	0	0	0	0	0
Nancy Pfotenhauer	Republican	0	0	0	0	0	1
Michael Bennet	Democrat	3	1	1	0	0	0
Ron Klain	Democrat	0	0	1	2	0	0
Ralph Peters	Republican	0	0	0	1	0	0
Michael Tyler	None	0	0	0	1	0	0
Ken Buck	Republican	0	0	0	0	0	0
Wisconsin Anti-Violence Effort Educational Fund	None	0	0	1	0	0	0
Political Insider	None	0	0	0	0	0	1
Ben Hall	Democrat	0	0	0	0	0	0
Tim Ryan	Democrat	3	8	2	0	0	1
Annise Parker	Democrat	0	0	1	0	0	0
Burger King	None	0	0	1	0	0	0
Andrew Napolitano	Libertarian	1	0	2	4	1	3
Barbara Sharief	Democrat	0	0	0	1	0	0
Libertarian Party of Texas	Libertarian	0	0	1	0	0	0
Florida Agency for Health Care Administration	None	0	0	1	0	0	0
Stephen Archambault	Democrat	0	1	0	0	0	1
Chris Salcedo	Talk show host	0	0	0	0	1	0
Danny Tarkanian	Republican	0	1	1	1	0	0
Raul Torres	Republican	1	0	0	0	0	0
Cort VanOstran	Democrat	0	1	0	0	0	0
Sandy Adams	Republican	0	0	1	0	0	0
Phil Kent	Republican	0	0	0	0	1	0
We the People petition	None	0	0	0	0	0	1
CountyNewsroom.info	None	0	0	0	0	1	0
James Florio	Democrat	1	1	0	0	0	0
Elena Kagan	Democrat	0	0	1	0	0	0
Josh Pade	Democrat	0	0	0	1	0	0
The Freedom Project	Republican	0	0	1	0	0	0
Chelsea Handler	None	0	0	0	0	1	0
Mary Felzkowski	Republican	0	0	0	0	1	0
Mike Plant	None	0	1	0	0	0	0
Marie Corfield	Democrat	0	0	1	0	0	0
Talgo Inc.	None	1	0	0	0	0	0
Newsflash	None	0	0	0	1	0	1
Jay Leno	None	0	0	0	1	0	0
Chris Widener	Republican	0	0	0	1	0	0
Wayne LaPierre	None	0	1	4	3	1	0
Jose Rodriguez	Democrat	0	0	0	1	0	0
Broward County Police Benevolent Association	None	0	0	1	0	0	0
Michael Schirling	Republican	0	0	1	0	0	0
Blake Rocap	Democrat	0	0	0	1	0	0
Bob Casey	Democrat	0	2	0	1	1	0
Phyllis Schlafly	Republican	0	0	0	0	1	0
Peter Kinder	Republican	1	1	0	0	0	1
Karl Rove	Republican	0	8	2	2	5	0
Roland Martin	Journalist	0	1	0	0	0	0
MacIver Institute	Organization	1	1	0	1	0	2
Mooncult	Newsmaker	0	0	0	0	1	0
Scott Hochberg	Democrat	1	0	0	0	0	0
Karen Handel	Republican	2	3	5	3	2	1
Marylanders to Prevent Gun Violence Education Fund	None	0	0	0	1	0	0
Marc Short	Republican	0	0	1	0	0	0
Joe Rogan	None	0	0	0	1	2	0
SEIU	Newsmaker	0	0	2	1	1	0
Robert Kraig	None	0	1	0	0	0	0
J. James Rohack	None	1	0	0	0	0	0
Randi Shade	Democrat	0	2	1	0	0	0
Scott Milder	Republican	0	0	1	0	0	0
Christine Drazan	Republican	0	1	0	0	0	0
Mark Begich	Democrat	0	2	0	0	0	1
Kip Kendrick	Democrat	0	1	1	0	0	0
Emanuel Cleaver	Democrat	0	0	0	1	0	0
Bruce Starr	Republican	0	1	0	0	1	0
Milwaukee Metropolitan Sewerage District	None	0	0	0	0	0	0
UN's UNICEF	None	0	1	0	0	0	0
Dan Moore	None	1	0	0	0	0	0
Larry Gause	Republican	0	0	0	0	1	0
Marilinda Garcia	Republican	0	1	0	1	0	0
Kathy Tran	Democrat	0	0	0	0	1	0
Billboard	None	0	0	0	1	1	0
Activist Mommy	None	0	0	0	1	0	0
John Loughlin	Republican	1	0	0	1	2	1
Joe Sestak	Democrat	0	1	1	1	0	0
Mark Tapscott	None	0	0	0	1	0	0
George Turner	None	1	0	0	0	0	0
Jim Barksdale	Democrat	0	0	2	0	0	0
Suburban Virginia Republican Coalition	Republican	0	0	0	0	1	0
Theresa Greenfield	Democrat	1	1	1	0	0	0
Don Young	Republican	0	0	0	0	1	0
Chris Clark	None	0	0	0	1	0	0
Al Roker	None	0	0	0	1	0	0
Mike Duggan	Democrat	0	0	1	0	0	0
Emil Runge	Democrat	0	0	1	0	0	0
Bobby Scott	Democrat	5	7	1	1	4	0
Patty Judge	Democrat	0	0	1	0	0	0
Charles Francis	Democrat	0	1	1	0	0	0
Anissa Naouai	None	0	0	1	0	0	0
Stacey Newman	Democrat	0	0	1	0	0	0
Miscellany Blue	Democrat	0	1	0	0	0	0
Jack Graham	Republican	0	0	0	0	1	0
James Crowley	Columnist	0	0	1	0	0	0
Louis Marinelli	Independent	0	0	0	0	0	1
Susan Shapiro	Activist	1	0	0	0	0	0
Doreen Costa	Republican	1	0	0	0	1	0
Bob Marshall	Republican	0	0	0	0	2	1
Quentin Miller	Democrat	1	0	0	0	0	0
Tommy Hunter	Republican	0	0	0	0	0	0
U.S. Chamber of Commerce	None	2	1	3	6	4	1
One New Jersey	Democrat	0	2	1	0	0	0
James Bennett	Newsmaker	0	0	0	0	1	1
Citizens Against Rail Taxes	None	0	0	0	0	1	0
Rachel Siegel	Progressive Party	0	0	0	1	0	0
Leaders for a Better Community	None	0	0	0	0	0	1
Patrick Morrisey	Republican	2	4	3	4	1	0
Investor's Business Daily	None	0	0	0	0	1	1
John McGuire	Republican	0	1	0	0	0	0
John Nygren	Republican	1	1	2	1	0	0
Jason MIller	Republican	0	0	0	0	2	0
Florida voter	None	0	1	0	0	1	0
Eric Trump	Republican	0	0	0	1	1	3
Say Anything Blog	None	0	0	0	0	1	0
Blaine Wilhour	Republican	0	0	0	1	0	0
Florida Immigrant Coalition	None	0	1	0	0	0	0
Larry Pressler	Independent	1	0	0	0	1	0
David Quiroa	Newsmaker	1	0	0	0	0	0
Wayne DeAngelo	Democrat	1	0	0	0	0	0
Wisconsin Institute for Law & Liberty	None	1	0	0	0	0	0
Angel Taveras	Democrat	0	2	2	2	1	0
CQ Press City Crime Rankings	 2010-2011None	0	0	1	0	0	0
Bill Clinton	Democrat	9	12	13	5	2	3
Other Space	None	0	0	1	0	0	0
Holly Benson	Republican	0	2	0	0	0	0
Charles Boustany	Republican	0	1	0	1	0	0
Roger Stone	Libertarian	0	0	0	0	1	2
Ron DeSantis	Republican	1	7	7	10	9	1
Deirdre Imus	Republican	0	0	0	0	1	0
Mark Warner	Democrat	7	3	7	3	2	0
Richard Corcoran	Republican	1	1	5	2	2	0
Eric Burlison	Republican	0	1	1	0	0	0
John Stockton	None	0	0	0	0	1	0
Mike Dovilla	Republican	1	0	1	0	1	0
Bear Education and Resource Group	None	0	0	0	0	0	1
Mark Hass	Democrat	0	1	1	0	1	0
Joe Theismann	None	0	0	0	0	1	0
Jill Schupp	Democrat	0	1	0	0	0	0
Jace Brooks	Republican	0	0	0	0	0	0
Tim Kaine	Democrat	14	17	15	8	4	0
Oregon PTA	Organization	1	0	0	0	0	0
Ken Legler	Republican	0	0	0	0	1	0
American Automobile Association	None	1	0	0	0	0	0
Democratic Hispanic Caucus, Miami-Dade Chapter	Democrat	0	0	0	1	0	0
Mark Perry	None	0	1	0	0	0	0
Luis Alejo	Democrat	0	0	0	0	0	1
Geraldo Rivera	Journalist	0	0	0	1	0	0
Lenny Curry	Republican	1	0	2	2	1	0
Americans Against Food Taxes	None	1	0	0	0	0	0
Neera Tanden	Newsmaker	1	1	0	0	0	0
Robyn Vining	Democrat	1	0	1	0	0	0
Colin Allred	Democrat	0	1	0	0	0	0
Casey Cagle	Republican	2	2	1	1	1	0
Bill Jackson	Republican	0	0	0	0	0	1
Tdtalliance.com	None	0	0	0	0	0	1
Everytown for Gun Safety	None	0	0	2	3	0	0
Gwyneth Paltrow	Democrat	0	0	0	1	0	0
Joe Atkins	Democrat	0	0	1	0	0	0
Carly Fiorina	Republican	3	3	4	5	5	2
Jimmie Don Aycock	Republican	0	0	0	1	0	0
Paul Vallas	None	0	1	1	0	0	0
Katty Kay	None	1	0	0	0	0	0
Social Media	None	0	1	0	1	2	2
David Boies	Democrat	0	0	0	1	0	0
Joe Gibbons	Democrat	0	0	0	1	0	0
Luke Messer	Republican	1	0	0	0	0	0
Doug Miller	Republican	0	0	0	0	1	0
Elizabeth Ames Jones	Republican	0	0	0	1	0	0
American Civil Liberties Union	Organization	0	0	0	2	0	0
Patriot Majority PAC	None	0	0	0	1	0	0
Elon Musk	None	0	0	0	0	1	0
Marty Beil	None	0	0	0	1	0	0
New Georgia Encyclopedia	None	1	0	0	0	0	0
AFSCME	None	0	4	2	4	2	0
Advancing Wisconsin	None	0	0	0	0	0	1
Frank Caprio	Democrat	0	0	4	0	0	0
Evan Jenkins	Republican	1	1	1	1	1	0
Zerlina Maxwell	Democrat	0	0	0	0	1	0
Charlie Flemming	None	0	0	0	1	0	0
Alejandro Mayorkas	None	0	0	1	0	0	0
Michael McDonald	Republican	0	0	0	0	0	0
Nicholas Langworthy	Republican	0	1	0	0	1	0
Georgia Department of Public Health	None	0	1	0	0	0	0
William Ruto	None	0	0	0	0	1	0
